SUBSCRIBER_ID,BILL_MONTH,CHARGES
948,2017-08-01,5.544
3595,2017-07-01,4.568
5397,2016-06-01,6.440
1693,2017-11-01,5.344
4783,2017-01-01,24.765
3115,2016-11-01,5.069
1233,2016-11-01,8.188
5216,2017-08-01,4.964
5749,2017-12-01,5.583
3585,2016-12-01,8.482
3063,2016-09-01,5.736
1174,2017-06-01,4.984
3543,2017-05-01,2.895
181,2016-08-01,5.930
4329,2016-12-01,6.744
5365,2017-07-01,6.437
4516,2016-12-01,10.260
4042,2016-10-01,4.699
455,2017-02-01,4.747
4668,2017-10-01,4.964
3347,2017-11-01,9.056
248,2017-06-01,6.074
3689,2016-12-01,7.958
3392,2017-04-01,7.502
2470,2016-12-01,6.340
3992,2017-07-01,6.629
3621,2016-12-01,6.670
614,2016-10-01,9.124
1467,2017-01-01,1.656
1300,2017-04-01,8.710
1343,2016-10-01,8.105
232,2016-08-01,11.141
5189,2017-02-01,5.792
2604,2017-01-01,9.628
4993,2017-08-01,5.068
5289,2017-09-01,25.036
4207,2016-11-01,9.986
2951,2017-01-01,11.541
4540,2017-01-01,4.134
1220,2016-07-01,3.478
237,2017-05-01,6.596
2621,2017-10-01,6.748
29,2016-06-01,5.004
5172,2017-04-01,6.996
3415,2016-06-01,4.310
3541,2016-12-01,9.266
704,2017-12-01,9.912
756,2016-08-01,4.766
937,2016-10-01,5.161
2436,2017-11-01,6.028
1749,2016-11-01,16.643
4334,2017-09-01,2.482
2933,2017-09-01,5.585
2594,2017-09-01,5.086
1893,2017-06-01,1.486
948,2016-07-01,4.234
3595,2016-06-01,4.654
5397,2017-02-01,8.570
1144,2017-07-01,10.554
3028,2017-04-01,56.096
3115,2016-08-01,3.344
1233,2017-07-01,6.424
5216,2017-10-01,4.964
5749,2017-04-01,8.306
3585,2017-05-01,19.575
487,2017-05-01,4.984
1174,2017-04-01,4.854
3543,2016-06-01,4.200
181,2017-07-01,4.738
4329,2016-07-01,7.740
5365,2017-12-01,7.322
4516,2016-09-01,9.668
4042,2017-01-01,5.472
455,2017-03-01,4.821
4668,2017-05-01,4.964
3347,2016-06-01,9.258
248,2017-05-01,7.182
3689,2017-09-01,5.977
3392,2016-11-01,4.747
2470,2017-06-01,5.520
3992,2017-05-01,9.126
3621,2016-08-01,5.930
614,2017-02-01,8.766
1467,2017-12-01,14.317
1300,2017-05-01,9.780
1343,2017-11-01,2.502
232,2017-10-01,6.352
5189,2017-03-01,0.000
2604,2016-06-01,11.122
4993,2017-12-01,5.198
5289,2017-07-01,18.241
4207,2017-09-01,24.472
2951,2016-06-01,5.504
4540,2017-09-01,5.496
1220,2017-06-01,4.964
237,2017-07-01,7.490
2621,2016-09-01,8.198
29,2016-11-01,6.328
5701,2017-12-01,0.000
3415,2017-07-01,4.992
3541,2016-09-01,5.362
4391,2016-10-01,6.670
756,2017-08-01,8.468
937,2017-11-01,15.406
2436,2017-02-01,8.585
1749,2017-12-01,5.046
4334,2017-05-01,5.104
2933,2017-07-01,8.377
2594,2016-07-01,6.650
1893,2017-01-01,7.326
948,2017-10-01,5.605
3595,2017-05-01,2.544
5397,2017-12-01,11.050
1144,2017-01-01,8.380
3028,2016-11-01,10.205
569,2016-10-01,6.774
1233,2017-11-01,5.253
5216,2016-06-01,4.025
5749,2016-08-01,2.622
3585,2017-08-01,5.027
487,2016-12-01,4.602
1174,2017-11-01,5.024
3543,2016-12-01,5.619
181,2017-09-01,5.702
4329,2016-08-01,6.656
5365,2016-09-01,6.463
4516,2017-06-01,5.452
4042,2017-10-01,5.238
455,2017-06-01,6.068
4668,2017-08-01,4.984
3347,2017-06-01,5.513
248,2017-10-01,6.454
3689,2017-05-01,5.024
3392,2017-08-01,3.684
2470,2017-07-01,4.984
3992,2017-08-01,6.128
3621,2017-08-01,4.984
614,2017-07-01,9.056
1467,2017-08-01,7.196
1300,2017-11-01,5.240
1343,2017-10-01,3.070
232,2017-12-01,21.916
5189,2017-04-01,7.970
2604,2017-04-01,6.678
4993,2017-11-01,5.993
5289,2016-11-01,55.490
4207,2017-02-01,9.104
2951,2017-11-01,5.626
4540,2017-05-01,9.718
1220,2016-09-01,3.551
237,2017-08-01,3.860
2621,2017-07-01,6.664
29,2017-10-01,5.024
5701,2017-07-01,14.441
3415,2017-12-01,5.272
3541,2017-05-01,5.044
4391,2016-08-01,5.930
756,2017-05-01,9.020
937,2017-12-01,2.060
2436,2016-10-01,6.460
4593,2016-11-01,12.102
4334,2016-06-01,2.964
2933,2017-02-01,7.204
3943,2016-09-01,8.800
1893,2016-10-01,7.820
948,2016-10-01,2.792
3595,2016-11-01,4.602
5397,2017-11-01,16.250
1144,2016-09-01,6.664
3028,2017-08-01,5.445
569,2017-10-01,6.946
1233,2017-12-01,8.708
5216,2016-08-01,4.208
5749,2017-10-01,5.853
3585,2017-02-01,6.670
487,2017-10-01,5.044
1174,2017-08-01,5.004
3543,2016-09-01,4.379
181,2016-07-01,5.930
4329,2017-11-01,7.737
5365,2017-03-01,6.008
4516,2017-11-01,6.114
4042,2017-08-01,5.244
455,2016-07-01,7.352
4668,2016-08-01,0.000
3347,2016-07-01,7.164
248,2017-03-01,6.670
3689,2016-11-01,10.640
3392,2017-01-01,4.554
2470,2016-11-01,5.309
3992,2017-11-01,11.428
3621,2017-07-01,4.964
614,2016-07-01,13.466
1467,2017-06-01,17.798
1300,2016-12-01,9.494
1343,2017-01-01,8.225
232,2016-11-01,19.320
5189,2017-07-01,0.682
2604,2017-07-01,71.144
4993,2017-04-01,6.480
5289,2017-01-01,29.010
4207,2017-06-01,21.111
2951,2016-11-01,11.926
2160,2017-11-01,4.984
1220,2016-10-01,3.864
237,2017-04-01,11.262
2621,2017-11-01,5.144
29,2017-12-01,6.318
5701,2016-08-01,6.066
3415,2017-05-01,7.910
3541,2016-08-01,4.276
4391,2017-12-01,5.064
756,2016-12-01,7.020
937,2017-03-01,16.850
2436,2017-01-01,11.038
4593,2016-07-01,2.496
4334,2016-08-01,18.994
2933,2016-12-01,8.409
3943,2017-03-01,2.342
2395,2017-06-01,5.987
948,2017-05-01,5.524
3595,2017-01-01,5.012
5397,2016-09-01,15.568
1144,2016-07-01,7.316
3028,2016-09-01,9.344
569,2017-06-01,5.148
1233,2016-06-01,7.684
5216,2017-04-01,5.706
5749,2017-06-01,6.060
3585,2016-07-01,5.986
487,2017-12-01,4.964
1174,2017-05-01,8.912
3543,2017-06-01,2.720
181,2017-11-01,6.772
4329,2017-02-01,6.762
5365,2017-11-01,6.585
4516,2017-09-01,5.120
2152,2017-11-01,7.260
455,2017-04-01,5.179
4668,2017-09-01,6.008
3347,2017-02-01,8.082
4974,2016-06-01,10.830
3689,2016-08-01,7.870
3392,2017-09-01,4.386
2470,2017-12-01,4.984
3992,2017-03-01,9.218
3621,2017-04-01,4.814
614,2017-09-01,51.704
1467,2016-12-01,1.656
1300,2016-09-01,8.030
1343,2017-02-01,6.011
232,2016-12-01,17.570
2793,2017-11-01,4.964
2604,2016-10-01,8.036
4993,2017-03-01,6.700
5289,2017-10-01,28.470
4207,2017-10-01,16.226
2951,2017-05-01,6.114
2160,2017-06-01,4.964
1220,2017-12-01,4.964
237,2017-09-01,3.656
2621,2016-06-01,6.536
29,2017-05-01,5.610
5701,2016-06-01,0.425
3415,2017-03-01,7.042
3541,2017-07-01,5.606
4391,2016-06-01,7.548
756,2017-10-01,5.720
937,2016-11-01,7.096
177,2016-09-01,7.409
4593,2017-08-01,6.440
4334,2017-04-01,5.856
2933,2017-10-01,5.544
3943,2017-08-01,3.372
2395,2017-09-01,9.013
3507,2017-06-01,9.468
3595,2017-10-01,2.808
5397,2016-07-01,12.104
1144,2017-06-01,10.720
3028,2016-07-01,6.820
569,2017-09-01,5.038
1233,2016-12-01,10.300
5216,2017-12-01,5.102
5749,2017-09-01,5.708
3585,2017-07-01,4.964
487,2016-10-01,5.762
1174,2017-02-01,4.628
3543,2017-09-01,3.070
181,2017-04-01,6.127
4329,2016-11-01,6.670
2402,2016-09-01,4.230
4516,2016-11-01,14.762
2152,2016-12-01,4.648
455,2016-06-01,5.516
4668,2017-12-01,4.984
3347,2017-10-01,5.202
4974,2017-01-01,15.118
3689,2017-01-01,7.829
3392,2017-05-01,1.308
2470,2017-05-01,6.927
3992,2016-12-01,17.892
3621,2017-10-01,4.984
614,2017-05-01,6.475
1467,2017-05-01,9.935
1300,2017-09-01,5.280
1343,2016-07-01,7.616
232,2017-02-01,8.690
2793,2017-01-01,4.910
2604,2017-09-01,5.208
4467,2017-06-01,23.598
5289,2016-06-01,6.470
3797,2016-09-01,6.078
2951,2017-06-01,6.158
2160,2017-07-01,4.964
1220,2017-10-01,5.543
237,2016-06-01,6.095
2621,2017-03-01,8.218
29,2017-11-01,5.334
5701,2016-11-01,2.228
3415,2017-04-01,8.285
3541,2017-06-01,5.385
4391,2017-10-01,4.964
756,2017-01-01,6.698
937,2017-04-01,7.734
177,2017-10-01,6.235
4593,2016-08-01,5.256
4334,2017-10-01,5.498
2933,2017-04-01,9.676
3943,2017-06-01,7.688
2395,2016-10-01,10.094
3507,2017-02-01,5.273
3595,2017-09-01,2.895
5397,2017-10-01,18.528
1144,2017-12-01,12.356
3028,2017-01-01,16.259
569,2016-06-01,5.034
1233,2017-09-01,5.253
5216,2017-06-01,5.006
5749,2016-09-01,2.498
3585,2016-08-01,7.397
487,2017-07-01,5.144
1174,2016-10-01,4.910
3543,2017-02-01,5.230
181,2017-05-01,4.382
4329,2016-10-01,6.670
2402,2017-09-01,5.102
4516,2017-07-01,10.214
2152,2017-03-01,9.882
455,2017-12-01,4.964
4668,2017-04-01,0.662
3347,2017-05-01,5.428
4974,2017-02-01,7.581
3689,2017-10-01,5.932
3392,2016-06-01,4.724
2470,2017-03-01,5.226
3992,2016-11-01,9.237
3621,2017-06-01,5.004
614,2017-01-01,10.282
1467,2017-10-01,7.116
1300,2017-03-01,6.734
1343,2017-05-01,7.834
232,2017-07-01,10.091
2793,2017-09-01,5.244
2604,2017-12-01,4.964
4467,2016-06-01,4.947
5289,2016-09-01,56.946
3797,2017-04-01,2.470
2951,2017-08-01,4.964
2160,2016-08-01,3.634
1220,2017-04-01,4.814
237,2017-02-01,12.880
2621,2017-09-01,5.004
29,2016-12-01,4.970
5701,2017-09-01,0.000
3415,2017-11-01,5.032
3541,2017-04-01,5.034
4391,2017-06-01,5.184
756,2017-02-01,9.255
5738,2017-02-01,9.512
177,2016-12-01,8.054
4593,2016-10-01,5.782
4334,2017-07-01,3.442
2933,2017-12-01,3.742
3943,2017-02-01,7.294
2395,2016-08-01,10.136
3507,2017-12-01,5.310
3595,2017-12-01,3.948
5397,2016-11-01,13.588
1144,2017-10-01,8.216
3028,2017-09-01,28.503
569,2017-11-01,5.005
1233,2016-09-01,14.339
5216,2016-10-01,5.383
5749,2017-05-01,6.014
3585,2017-03-01,6.670
487,2017-08-01,5.290
1174,2016-11-01,5.815
3543,2016-07-01,5.313
2187,2017-10-01,6.965
4329,2016-09-01,6.078
2402,2016-12-01,4.554
4516,2017-12-01,6.444
2152,2017-07-01,4.468
455,2016-08-01,4.988
4668,2016-09-01,3.706
3347,2017-01-01,7.636
4974,2017-03-01,20.825
3689,2016-10-01,8.041
3392,2017-02-01,5.520
2470,2016-08-01,6.054
3992,2017-09-01,6.348
3621,2017-11-01,4.964
614,2017-12-01,7.871
1467,2017-04-01,10.317
1300,2016-08-01,8.130
1343,2016-08-01,8.435
232,2017-11-01,8.840
2793,2017-02-01,4.554
2604,2017-08-01,5.232
4467,2016-07-01,5.424
5289,2017-08-01,38.176
3797,2017-03-01,5.342
4455,2017-05-01,6.992
2160,2016-06-01,5.564
1220,2017-11-01,4.964
4392,2017-08-01,4.236
2621,2016-10-01,7.434
29,2017-08-01,5.425
5701,2016-12-01,2.325
3415,2017-09-01,5.252
3541,2017-12-01,11.281
4391,2017-07-01,4.964
756,2017-11-01,6.418
5738,2017-08-01,12.536
177,2017-06-01,5.253
4593,2017-06-01,8.948
4334,2016-10-01,7.038
2933,2017-11-01,5.564
3943,2016-06-01,6.371
2395,2017-08-01,7.072
3507,2016-07-01,9.451
3595,2016-08-01,4.156
5397,2017-08-01,10.634
1144,2017-09-01,9.732
3028,2016-06-01,6.948
569,2016-08-01,4.864
1233,2016-08-01,6.596
5216,2016-09-01,8.737
5749,2017-03-01,7.581
3585,2016-09-01,11.186
487,2017-03-01,4.572
1174,2017-12-01,5.666
3543,2017-11-01,2.895
2187,2017-02-01,4.639
4329,2017-09-01,4.964
2402,2017-11-01,4.984
4516,2016-06-01,7.445
2152,2016-08-01,0.000
455,2017-01-01,5.186
4668,2017-02-01,4.554
3347,2017-09-01,5.686
4974,2016-10-01,23.896
3689,2017-06-01,5.024
3392,2017-03-01,4.796
2470,2017-10-01,4.964
3992,2017-12-01,6.629
3621,2017-09-01,4.964
614,2017-10-01,8.170
1467,2017-02-01,1.817
1300,2016-07-01,8.538
1343,2017-06-01,11.396
232,2017-05-01,6.249
2793,2017-07-01,4.964
2604,2017-02-01,8.427
4467,2016-10-01,5.854
5289,2016-07-01,4.025
3797,2017-10-01,0.000
4455,2017-09-01,5.886
2160,2017-05-01,4.964
1220,2017-01-01,4.652
4392,2017-01-01,6.632
2621,2017-12-01,6.688
29,2016-09-01,5.021
5701,2016-10-01,0.880
3415,2016-12-01,6.134
3541,2016-10-01,4.899
4391,2017-11-01,4.964
756,2016-06-01,4.807
5738,2016-12-01,7.924
177,2017-04-01,5.186
4593,2017-04-01,7.092
4334,2017-02-01,5.343
2933,2016-06-01,6.412
3943,2017-09-01,2.937
2395,2016-07-01,8.282
3507,2017-07-01,5.488
3595,2017-04-01,2.382
5397,2016-08-01,22.998
1144,2017-03-01,6.863
3028,2016-12-01,6.688
569,2017-03-01,4.710
4768,2017-05-01,11.539
5216,2016-11-01,4.554
5749,2017-01-01,7.705
3585,2017-09-01,7.057
487,2017-11-01,8.618
1174,2016-12-01,5.846
3543,2016-08-01,4.112
2187,2017-12-01,5.774
4329,2017-03-01,6.670
2402,2017-02-01,4.554
3553,2017-12-01,9.712
2152,2017-04-01,8.162
455,2017-11-01,5.024
4668,2017-03-01,4.407
3347,2016-11-01,7.650
4974,2017-12-01,13.312
3689,2017-04-01,4.880
3392,2016-12-01,4.747
2470,2016-09-01,5.502
3992,2016-10-01,18.673
3621,2016-09-01,6.094
520,2017-01-01,4.676
1467,2017-07-01,10.006
1300,2017-07-01,5.802
1343,2017-03-01,3.784
232,2017-08-01,8.034
2793,2017-04-01,4.814
2604,2016-07-01,7.150
4467,2016-09-01,5.481
5289,2016-12-01,25.813
3797,2016-07-01,5.946
4455,2017-10-01,4.984
2160,2017-02-01,2.415
1220,2017-02-01,5.200
4392,2016-06-01,6.042
2621,2017-04-01,9.693
29,2017-09-01,4.964
5701,2017-06-01,11.552
3415,2016-10-01,6.350
3541,2017-11-01,5.360
4391,2016-07-01,5.946
2297,2016-09-01,7.484
5738,2017-09-01,9.084
177,2017-05-01,5.418
4593,2017-02-01,13.779
4334,2016-09-01,6.694
2933,2016-11-01,7.608
3943,2016-10-01,7.038
2395,2016-06-01,12.964
3507,2017-03-01,7.374
3595,2017-08-01,2.456
5397,2016-12-01,7.346
1144,2016-10-01,6.808
3028,2017-03-01,9.568
569,2016-07-01,4.370
4768,2016-09-01,5.410
5216,2017-03-01,6.370
5749,2017-02-01,7.711
3585,2017-10-01,4.984
487,2017-01-01,4.823
1174,2016-06-01,4.544
3543,2017-12-01,2.632
2187,2016-10-01,4.754
4329,2016-06-01,5.930
2402,2016-08-01,4.055
3553,2016-07-01,15.914
2152,2016-10-01,10.244
455,2016-12-01,5.118
4668,2017-07-01,8.118
3347,2017-03-01,7.682
4974,2016-07-01,12.670
223,2016-08-01,6.760
3392,2017-11-01,3.246
2470,2016-07-01,7.348
3992,2017-06-01,8.035
3621,2016-06-01,5.930
520,2017-11-01,7.201
1467,2016-06-01,1.472
1300,2016-10-01,7.034
1343,2017-08-01,2.598
232,2016-06-01,8.114
2793,2016-12-01,4.844
2604,2016-11-01,7.298
4467,2017-02-01,5.810
5289,2016-08-01,12.068
3797,2016-08-01,5.930
4455,2017-07-01,5.766
2160,2017-08-01,5.004
1220,2017-09-01,4.964
4392,2016-10-01,6.854
2621,2016-12-01,8.712
29,2017-01-01,6.341
5701,2017-03-01,8.096
3415,2016-07-01,3.838
3541,2017-01-01,8.885
4391,2017-08-01,5.010
2297,2017-12-01,10.211
5738,2017-03-01,21.142
177,2017-08-01,5.378
4593,2017-09-01,8.552
4334,2016-07-01,4.984
2933,2017-03-01,6.490
3943,2016-07-01,5.930
2395,2017-11-01,5.766
3507,2017-01-01,7.404
3595,2016-07-01,4.434
5397,2016-10-01,11.288
1144,2017-11-01,11.372
3028,2017-10-01,6.508
569,2016-11-01,6.969
4768,2017-02-01,9.188
5216,2017-02-01,6.320
5749,2016-07-01,1.357
3585,2016-06-01,6.076
487,2017-09-01,7.866
1174,2016-07-01,4.526
3543,2017-08-01,3.070
2187,2017-08-01,7.043
4329,2017-01-01,6.817
2402,2016-11-01,4.572
3553,2016-11-01,11.572
2152,2016-09-01,10.571
455,2017-05-01,7.222
4668,2017-06-01,4.361
3347,2016-08-01,6.564
4974,2017-05-01,9.890
223,2017-12-01,5.024
3392,2016-08-01,7.091
2470,2017-01-01,4.554
3992,2016-08-01,9.090
3621,2017-02-01,6.670
520,2016-09-01,7.744
1467,2016-10-01,1.679
1300,2017-08-01,5.189
1343,2016-11-01,8.096
232,2017-01-01,18.908
2793,2017-12-01,5.874
5520,2016-06-01,5.242
4467,2016-12-01,5.908
5289,2017-02-01,46.730
3797,2017-02-01,6.670
4455,2016-10-01,6.601
2160,2017-09-01,5.396
1220,2017-03-01,7.482
4392,2016-11-01,7.296
2621,2017-01-01,10.159
29,2016-07-01,2.562
5701,2017-01-01,1.778
3415,2017-10-01,5.320
3541,2017-10-01,5.445
4391,2016-11-01,6.817
2297,2016-12-01,6.755
5738,2017-04-01,8.736
177,2016-06-01,6.718
4593,2017-11-01,6.498
4334,2017-06-01,5.146
2106,2017-09-01,7.916
3943,2017-05-01,2.720
2395,2017-01-01,8.874
3507,2016-09-01,6.326
3595,2017-03-01,2.576
5397,2017-04-01,26.922
1144,2017-05-01,8.796
3028,2017-11-01,11.058
569,2017-02-01,27.054
4768,2016-10-01,3.904
5216,2017-05-01,11.610
5749,2017-11-01,6.081
5656,2017-02-01,4.420
487,2017-04-01,4.916
1174,2017-07-01,5.024
3543,2016-10-01,5.256
2187,2017-09-01,5.922
4329,2017-04-01,7.312
2402,2017-01-01,4.602
3553,2017-06-01,11.314
2152,2016-11-01,4.736
455,2017-07-01,5.146
4668,2016-07-01,0.956
3347,2016-09-01,7.464
4974,2017-08-01,7.992
223,2017-01-01,11.444
3392,2017-10-01,2.456
2470,2017-08-01,4.964
3992,2016-07-01,10.027
3621,2016-10-01,6.909
520,2017-04-01,5.206
1467,2016-09-01,1.509
1300,2017-01-01,7.102
1343,2017-09-01,2.640
767,2017-12-01,5.032
2793,2017-03-01,4.554
5520,2016-12-01,6.750
4467,2017-09-01,5.004
5289,2017-06-01,31.388
3797,2017-06-01,2.544
4455,2017-01-01,38.456
2160,2017-03-01,3.104
635,2016-12-01,7.424
4392,2017-07-01,4.866
2621,2017-06-01,18.378
29,2017-04-01,28.825
5701,2016-07-01,1.560
3415,2017-08-01,5.018
3541,2017-08-01,5.586
4391,2017-03-01,6.854
2297,2016-07-01,7.726
5738,2016-07-01,0.560
177,2017-07-01,5.274
4593,2016-09-01,5.164
4334,2017-11-01,5.410
2106,2016-11-01,6.906
3943,2017-10-01,2.632
2395,2017-12-01,5.916
3507,2017-05-01,7.855
3595,2017-06-01,2.720
5397,2017-05-01,7.984
1144,2016-08-01,8.785
3028,2017-05-01,8.780
569,2017-04-01,13.768
4768,2017-03-01,11.468
5216,2017-09-01,4.964
5749,2016-12-01,7.746
5656,2017-09-01,5.179
487,2016-11-01,4.844
1174,2017-01-01,5.522
3543,2017-03-01,5.850
2187,2017-05-01,5.546
4329,2017-12-01,5.720
2402,2017-12-01,4.964
3553,2017-07-01,9.224
2152,2017-01-01,5.226
455,2016-09-01,5.414
4668,2016-11-01,6.670
4960,2017-08-01,3.720
4974,2017-04-01,17.146
223,2017-03-01,16.736
3392,2017-07-01,3.960
3620,2017-09-01,5.480
3992,2017-04-01,12.390
3621,2016-07-01,5.930
520,2016-06-01,4.521
1467,2016-07-01,1.566
1998,2016-06-01,1.419
1343,2016-12-01,8.133
767,2016-11-01,6.416
2793,2017-06-01,4.964
5520,2016-11-01,4.867
4467,2017-07-01,13.574
5289,2016-10-01,20.454
3797,2016-06-01,5.930
4455,2016-07-01,8.103
2160,2016-10-01,8.048
635,2016-10-01,6.845
4392,2017-06-01,3.100
2621,2016-11-01,9.568
29,2017-02-01,2.765
5701,2017-11-01,0.000
3415,2016-08-01,4.800
3541,2016-06-01,4.653
4391,2017-01-01,6.712
2297,2016-06-01,7.680
5738,2017-12-01,19.912
177,2016-07-01,7.326
4593,2017-07-01,6.200
4334,2017-03-01,5.106
2106,2017-08-01,5.004
3943,2017-12-01,3.158
2395,2016-09-01,8.862
3507,2017-08-01,5.375
3595,2017-02-01,2.254
2217,2017-02-01,7.484
1144,2017-08-01,7.336
3028,2017-02-01,11.233
569,2017-01-01,10.541
4768,2016-07-01,9.575
5216,2017-01-01,4.858
5749,2017-08-01,5.960
5656,2017-07-01,5.064
487,2017-02-01,4.554
1174,2017-09-01,5.004
5316,2017-08-01,5.172
2187,2016-09-01,4.427
4329,2017-06-01,4.964
2402,2017-07-01,4.964
3553,2016-12-01,11.702
2152,2016-06-01,5.984
455,2017-08-01,4.984
4668,2016-12-01,3.466
4960,2017-01-01,7.912
4974,2017-11-01,10.843
223,2017-07-01,4.964
5629,2017-08-01,6.671
3620,2017-11-01,4.984
3992,2017-10-01,6.548
3621,2017-12-01,4.964
520,2016-08-01,5.186
1467,2017-09-01,7.074
1998,2017-07-01,5.064
1343,2016-06-01,7.142
767,2017-02-01,5.210
2793,2016-06-01,4.068
5520,2017-05-01,5.024
4467,2017-11-01,5.024
5289,2017-03-01,18.090
3797,2016-11-01,6.670
4455,2016-12-01,8.098
2160,2017-10-01,4.964
635,2016-09-01,3.973
4392,2017-10-01,3.740
2621,2017-05-01,9.422
29,2016-10-01,8.184
5701,2017-04-01,7.376
3415,2017-06-01,5.378
3541,2016-07-01,5.478
4391,2016-12-01,6.712
2297,2017-01-01,4.904
5738,2017-11-01,13.082
177,2016-11-01,7.691
4593,2016-06-01,2.967
4334,2017-12-01,5.846
2106,2017-12-01,6.438
3943,2017-04-01,2.558
2395,2017-03-01,6.288
3507,2016-12-01,6.822
211,2016-11-01,6.725
2217,2017-06-01,5.330
1144,2016-12-01,7.206
3028,2016-10-01,7.204
569,2017-12-01,5.072
4768,2016-08-01,8.616
5216,2017-07-01,5.064
5749,2016-10-01,8.550
5656,2017-04-01,5.157
487,2016-08-01,4.448
1174,2016-08-01,7.712
5316,2016-10-01,11.371
2187,2016-11-01,4.572
1341,2016-09-01,3.238
2402,2016-07-01,4.228
3553,2017-11-01,8.662
2152,2017-08-01,7.115
455,2016-11-01,4.892
4668,2016-06-01,5.930
4960,2017-12-01,4.599
4974,2016-09-01,16.053
223,2017-09-01,4.984
5629,2016-07-01,1.398
3620,2017-01-01,6.455
3992,2016-09-01,10.068
3621,2017-05-01,4.964
520,2016-07-01,5.186
1467,2016-08-01,1.472
1998,2017-09-01,5.064
1343,2017-04-01,6.399
767,2017-06-01,4.991
2793,2016-10-01,5.159
5520,2017-02-01,4.572
4467,2017-03-01,5.792
5289,2017-11-01,18.997
3797,2017-07-01,1.990
4455,2016-11-01,6.387
2160,2016-09-01,6.274
635,2016-06-01,0.885
4392,2017-04-01,5.954
2621,2017-02-01,10.560
29,2016-08-01,5.354
5701,2017-02-01,5.526
3415,2016-11-01,5.792
5468,2017-04-01,6.087
4391,2017-02-01,9.158
2297,2016-10-01,9.893
5738,2016-10-01,1.610
177,2017-02-01,7.234
4593,2017-10-01,6.174
4334,2017-01-01,7.700
2106,2017-04-01,4.870
3943,2017-07-01,9.536
2395,2017-07-01,5.267
3507,2017-04-01,6.941
211,2017-02-01,8.643
2217,2016-11-01,7.689
1144,2017-04-01,13.294
3028,2017-07-01,5.676
569,2016-12-01,9.039
4768,2017-06-01,6.781
2476,2017-03-01,4.720
5749,2016-11-01,8.492
5656,2016-09-01,5.748
487,2016-09-01,4.262
1174,2017-10-01,5.024
5316,2017-07-01,5.996
2187,2017-01-01,4.650
1341,2016-11-01,6.730
2402,2017-06-01,4.964
3553,2016-10-01,12.493
2152,2017-05-01,6.247
3773,2016-09-01,10.405
4668,2017-01-01,12.165
4960,2016-07-01,7.884
4974,2016-11-01,9.676
223,2017-08-01,5.074
5629,2017-06-01,7.434
3620,2016-06-01,5.930
3992,2017-02-01,10.047
3621,2017-03-01,6.434
520,2017-06-01,5.839
1467,2017-11-01,7.136
1998,2017-10-01,5.247
4523,2016-08-01,9.165
767,2016-09-01,11.760
2793,2017-08-01,5.094
5520,2016-10-01,4.628
4467,2017-12-01,5.044
5289,2017-05-01,8.199
3797,2017-01-01,6.707
4455,2017-04-01,6.250
2160,2016-12-01,8.076
635,2016-08-01,9.690
4392,2016-08-01,8.455
2621,2016-07-01,6.815
29,2017-03-01,5.352
5701,2017-08-01,25.648
3415,2017-01-01,5.856
5468,2016-06-01,6.300
4391,2016-09-01,6.298
2297,2017-05-01,5.768
5738,2016-11-01,2.894
177,2017-11-01,5.644
4593,2017-03-01,25.738
4334,2016-11-01,6.799
2106,2017-02-01,4.554
3943,2016-12-01,11.454
2395,2017-05-01,5.638
3507,2017-09-01,5.494
211,2017-04-01,7.572
2217,2017-11-01,8.119
1144,2016-11-01,8.824
3028,2016-08-01,9.358
569,2017-05-01,7.415
4768,2017-01-01,8.826
2476,2017-11-01,5.753
5749,2017-07-01,6.661
5656,2017-12-01,5.608
487,2017-06-01,5.024
1174,2017-03-01,4.554
5316,2016-12-01,10.189
2187,2017-11-01,5.580
1341,2016-06-01,2.364
2402,2017-03-01,4.572
3553,2016-08-01,10.916
2152,2017-12-01,4.964
3773,2017-10-01,4.964
4668,2016-10-01,9.190
4960,2017-02-01,7.204
4974,2017-10-01,13.300
223,2017-02-01,8.898
5629,2016-12-01,5.472
3620,2016-08-01,5.930
3992,2016-06-01,7.146
3621,2017-01-01,7.406
520,2017-10-01,6.724
5878,2016-11-01,1.392
1998,2017-03-01,3.988
4523,2017-01-01,6.670
767,2017-08-01,4.977
2793,2017-05-01,4.964
5520,2017-07-01,18.975
4467,2017-10-01,4.984
3761,2017-04-01,-39.679
3797,2017-05-01,28.302
4455,2017-03-01,4.934
2160,2016-07-01,5.768
635,2017-03-01,8.629
4392,2017-11-01,4.583
2621,2016-08-01,6.642
29,2017-07-01,5.500
5701,2017-10-01,0.000
3415,2016-09-01,5.375
5468,2017-10-01,8.812
4391,2017-05-01,5.004
2297,2017-07-01,4.984
5738,2017-10-01,6.872
177,2016-10-01,10.744
4593,2017-12-01,8.377
4334,2017-08-01,2.482
2106,2017-05-01,5.866
3943,2017-01-01,7.848
2395,2016-11-01,7.018
3507,2016-08-01,7.466
211,2016-07-01,6.348
2217,2016-09-01,12.184
1144,2016-06-01,13.998
3028,2017-12-01,17.432
569,2017-07-01,5.390
4768,2017-08-01,21.404
2476,2017-12-01,8.985
3895,2017-06-01,13.674
5656,2016-11-01,13.152
487,2016-06-01,4.374
3532,2017-05-01,8.030
5316,2016-11-01,13.578
2187,2017-07-01,5.006
1341,2017-11-01,4.984
2402,2017-10-01,5.004
3553,2017-10-01,8.280
2152,2017-02-01,20.564
3773,2016-08-01,10.083
4668,2017-11-01,5.004
